Date,ASIANPAINT,TATASTEEL,INFY,BAJAJ-AUTO,TCS,KOTAKBANK,CIPLA,EICHERMOT,NTPC,M&M,HEROMOTOCO,COALINDIA,APOLLOHOSP,HCLTECH,ONGC,ADANIPORTS,BEL,DRREDDY,TECHM,NESTLEIND,ITC,ETERNAL,RELIANCE,HINDUNILVR,INDUSINDBK,JSWSTEEL,TRENT,BAJFINANCE,LT,HDFCBANK,SUNPHARMA,SBILIFE,MARUTI,TITAN,GRASIM,TATACONSUM,HINDALCO,HDFCLIFE,AXISBANK,JIOFIN,WIPRO,ICICIBANK,BHARTIARTL,ULTRACEMCO,SHRIRAMFIN,TATAMOTORS,POWERGRID,SBIN,BAJAJFINSV,ADANIENT
2020-12-30,2621.373779296875,55.1348991394043,1120.7564697265625,3015.341552734375,2716.8037109375,2009.5545654296875,795.0730590820312,2400.04443359375,82.23008728027344,687.54541015625,2637.015625,90.01461791992188,2368.5625,788.8933715820312,70.73174285888672,471.18621826171875,35.10596466064453,1002.1891479492188,881.18408203125,849.5042114257812,173.95721435546875,,904.8221435546875,2239.469482421875,868.2161865234375,365.4902648925781,673.9591064453125,523.224609375,1228.87109375,1360.2056884765625,554.61376953125,893.3093872070312,7296.490234375,1528.8212890625,912.8292236328125,571.7903442382812,229.10733032226562,665.513916015625,622.5007934570312,,181.7493133544922,511.4004211425781,495.1675720214844,5210.107421875,190.88343811035156,181.45297241210938,84.73954772949219,255.5001983642578,894.1583251953125,482.93994140625
2020-12-31,2650.229736328125,55.410377502441406,1128.8466796875,3011.756591796875,2673.33349609375,1987.297607421875,791.3572998046875,2412.963134765625,82.4375228881836,687.449951171875,2644.327880859375,89.91502380371094,2384.821533203125,793.4639282226562,70.58003234863281,469.58453369140625,36.809085845947266,1008.8079223632812,872.1773681640625,850.0126342773438,172.1859588623047,,900.1971435546875,2229.046875,864.2568969726562,366.531494140625,683.9559326171875,519.404052734375,1224.6387939453125,1363.81396484375,562.5435791015625,894.5955200195312,7331.66455078125,1543.1484375,906.430419921875,567.5094604492188,232.14732360839844,666.3018188476562,617.8701782226562,,182.62405395507812,517.4937133789062,488.979736328125,5145.3056640625,192.2520751953125,181.1573944091797,84.58361053466797,253.70095825195312,888.6358032226562,478.3514404296875
2021-01-01,2660.822998046875,55.36302947998047,1133.0263671875,3044.287109375,2734.499755859375,1985.754150390625,797.775390625,2424.21337890625,82.18860626220703,698.7548828125,2638.078369140625,89.8486557006836,2386.84765625,797.112060546875,70.69380187988281,489.0959777832031,38.78840255737305,1015.8335571289062,876.4342651367188,852.8065795898438,176.181640625,,901.1946411132812,2221.7421875,869.2785034179688,368.8980712890625,671.0745239257812,517.9278564453125,1233.5791015625,1353.131591796875,566.2472534179688,885.8400268554688,7371.630859375,1534.7293701171875,911.8523559570312,578.6690673828125,230.02418518066406,668.1732177734375,621.2062377929688,,183.49874877929688,510.1914367675781,494.20819091796875,5147.884765625,196.72540283203125,183.7685546875,84.42768096923828,257.8070373535156,885.0537719726562,489.9224548339844
2021-01-04,2639.8759765625,59.658817291259766,1158.0162353515625,3080.31591796875,2838.342041015625,1957.37255859375,803.2283935546875,2531.94775390625,82.18860626220703,714.638916015625,2588.08251953125,91.10989379882812,2381.31298828125,822.1868896484375,73.53822326660156,484.2908935546875,40.29206466674805,1021.8221435546875,897.9429931640625,849.444091796875,175.8109130859375,,902.713623046875,2257.987548828125,867.057373046875,381.5827941894531,674.9041748046875,511.6549377441406,1250.3184814453125,1344.538330078125,573.9873046875,901.669189453125,7382.1748046875,1527.1473388671875,942.1854858398438,581.0741577148438,245.41700744628906,685.360107421875,622.1024780273438,,187.42306518554688,514.253662109375,496.07891845703125,5183.3017578125,197.80931091308594,188.49826049804688,83.95988464355469,259.3294372558594,887.8775634765625,493.26409912109375
2021-01-05,2678.366455078125,58.58702087402344,1163.0050048828125,3054.25634765625,2888.34912109375,1951.5966796875,798.40283203125,2550.252685546875,80.98543548583984,706.0529174804688,2607.9365234375,89.71587371826172,2480.350830078125,831.3697509765625,72.02120208740234,484.8248291015625,40.35343933105469,1024.66162109375,899.6456909179688,857.777587890625,174.20437622070312,,891.4912109375,2280.367431640625,890.041259765625,374.1517639160156,671.422607421875,502.1206359863281,1242.42431640625,1354.6983642578125,573.085205078125,895.8815307617188,7337.271484375,1546.8902587890625,939.108154296875,586.4135131835938,241.55674743652344,702.9902954101562,661.687255859375,,192.10389709472656,519.62158203125,493.1049499511719,5196.92333984375,204.68002319335938,190.3704376220703,83.75939178466797,259.97540283203125,880.10498046875,493.1643371582031
2021-01-06,2689.3916015625,58.86679458618164,1152.4876708984375,3028.0654296875,2849.59521484375,1962.202392578125,796.0381469726562,2522.080078125,81.19287109375,702.237060546875,2621.83837890625,89.68268585205078,2473.1357421875,820.3418579101562,73.53822326660156,482.25238037109375,40.859779357910156,1024.9329833984375,893.6411743164062,855.7901000976562,169.22006225585938,,867.9807739257812,2249.42626953125,890.7171020507812,380.2574768066406,673.0640258789062,493.4201354980469,1249.747802734375,1348.858642578125,574.8419799804688,900.5808715820312,7311.53759765625,1548.5150146484375,961.8703002929688,581.9881591796875,250.00106811523438,708.2103881835938,651.5296020507812,,192.15121459960938,528.761474609375,503.9455871582031,5301.17919921875,219.93716430664062,192.5382080078125,87.39045715332031,263.0203552246094,876.6627197265625,489.6730651855469
2021-01-07,2676.832275390625,62.224220275878906,1134.5548095703125,3006.421875,2832.1328125,1944.277099609375,797.7271118164062,2526.322509765625,80.48756408691406,710.1551513671875,2597.77587890625,90.61203002929688,2479.461181640625,807.2171020507812,74.25883483886719,498.8031005859375,40.43014907836914,1021.5606689453125,891.4903564453125,837.8588256835938,167.07801818847656,,866.5751342773438,2204.341064453125,919.3985595703125,383.7599792480469,671.8703002929688,498.393310546875,1273.4779052734375,1344.7757568359375,571.6130981445312,904.3897705078125,7251.5869140625,1518.728271484375,970.90673828125,578.043701171875,263.3672790527344,693.6826782226562,668.3095703125,,192.3166961669922,523.34521484375,523.0845947265625,5252.140625,240.07171630859375,193.86843872070312,87.79142761230469,265.465576171875,896.782470703125,516.8051147460938
2021-01-08,2727.114501953125,61.39348602294922,1179.454833984375,3086.1748046875,2914.403076171875,1962.5009765625,809.4534301757812,2632.197998046875,83.10134887695312,735.054443359375,2687.776611328125,92.73628234863281,2523.89013671875,834.1372680664062,76.34474182128906,501.86090087890625,40.53756332397461,1034.614013671875,941.9909057617188,846.1300048828125,166.00701904296875,,876.7999877929688,2225.138671875,907.5686645507812,381.3460998535156,691.714599609375,498.4913635253906,1306.243408203125,1359.3985595703125,589.5620727539062,925.5117797851562,7681.7822265625,1524.8824462890625,981.1156005859375,586.4135131835938,258.8315124511719,706.1913452148438,669.9029541015625,,203.4041748046875,524.2640380859375,518.287841796875,5440.7060546875,238.03256225585938,195.2479248046875,90.68736267089844,263.89697265625,915.1011962890625,516.7053833007812
2021-01-11,2731.524169921875,59.88694763183594,1237.074951171875,3163.304443359375,2966.27734375,1930.0865478515625,826.9705200195312,2647.738037109375,82.1471176147461,752.7987670898438,2718.896484375,94.06391906738281,2520.97412109375,884.83203125,77.78594970703125,493.46417236328125,41.30473709106445,1049.8377685546875,965.7400512695312,850.0680541992188,166.83084106445312,,860.2724609375,2260.40673828125,897.235595703125,377.74896240234375,690.0733032226562,488.9031066894531,1283.987548828125,1378.19921875,589.7520751953125,926.2537841796875,7890.57763671875,1539.9482421875,981.1156005859375,605.125244140625,255.4537353515625,714.169189453125,664.1768188476562,,211.2528533935547,526.8270263671875,524.9072875976562,5471.79248046875,229.94009399414062,217.41839599609375,90.68736267089844,260.6674499511719,896.5928955078125,517.8524780273438
2021-01-12,2608.095947265625,59.82237243652344,1233.074951171875,3169.338134765625,2964.78369140625,1895.53076171875,813.7483520507812,2747.36865234375,83.10134887695312,743.974365234375,2761.877197265625,97.34984588623047,2488.060302734375,890.7024536132812,78.46859741210938,496.2792663574219,41.25871276855469,1037.637451171875,953.7310180664062,831.933349609375,170.08509826660156,,887.3876953125,2210.901123046875,895.8353881835938,378.2222595214844,680.9717407226562,494.5874328613281,1283.7972412109375,1406.2579345703125,578.9732055664062,915.1239013671875,7847.73583984375,1503.711669921875,986.9771118164062,600.6036376953125,255.11595153808594,707.5701904296875,672.8905029296875,,216.40652465820312,530.018798828125,542.7510986328125,5486.67919921875,231.95172119140625,234.3172149658203,90.75418853759766,269.8946228027344,893.8890380859375,524.0869750976562
2021-01-13,2591.942626953125,61.04912567138672,1246.9180908203125,3148.918701171875,2949.935791015625,1874.2696533203125,812.3488159179688,2734.97412109375,85.09278869628906,790.2431640625,2769.147216796875,96.78559875488281,2450.45166015625,885.5448608398438,79.83393859863281,520.9354858398438,41.13596725463867,1025.262451171875,958.615478515625,832.8670043945312,174.03961181640625,,879.1124877929688,2207.597900390625,910.41748046875,381.4407958984375,669.6820068359375,480.92352294921875,1286.3653564453125,1396.4302978515625,571.9929809570312,916.657470703125,7801.5390625,1482.738037109375,1009.494873046875,596.8516845703125,253.47532653808594,702.4978637695312,684.9401245117188,,217.0211944580078,538.2399291992188,554.7430419921875,5498.11181640625,223.5469970703125,239.04693603515625,91.33338165283203,283.0894470214844,877.39111328125,534.710205078125
2021-01-14,2553.787841796875,60.808082580566406,1231.9512939453125,3127.18798828125,3041.3916015625,1884.7760009765625,811.5767211914062,2752.088134765625,84.8023681640625,791.721923828125,2777.4794921875,97.34984588623047,2482.87109375,861.8535766601562,79.68223571777344,521.2267456054688,42.70099639892578,1028.9256591796875,943.335205078125,838.1038208007812,176.42880249023438,,888.997314453125,2231.97802734375,936.4432373046875,375.2403869628906,651.1307983398438,478.4173278808594,1309.286865234375,1394.6260986328125,576.5039672851562,915.2723388671875,7810.740234375,1467.130615234375,996.6973876953125,590.694580078125,252.2689971923828,696.2435302734375,673.189208984375,,214.8225860595703,535.1448364257812,556.9495849609375,5431.5595703125,223.84095764160156,241.5103302001953,91.37793731689453,283.50469970703125,872.7714233398438,530.7701416015625
2021-01-15,2483.80517578125,60.76933670043945,1208.9842529296875,3130.904541015625,3025.158203125,1856.1455078125,794.9765625,2724.1533203125,83.35025787353516,781.9434204101562,2723.40234375,95.09285736083984,2562.28955078125,830.0699462890625,76.91362762451172,512.490234375,40.951839447021484,1010.30029296875,902.7376708984375,824.30224609375,179.47706604003906,,878.5003662109375,2187.8701171875,932.7735595703125,373.1578674316406,640.089599609375,479.0303955078125,1287.9346923828125,1392.6322021484375,573.8922729492188,900.5313110351562,7691.22216796875,1454.625244140625,1009.2018432617188,579.5348510742188,244.5001983642578,694.2244262695312,672.0439453125,,207.35215759277344,525.182861328125,578.1510620117188,5304.9736328125,221.2873992919922,256.4877014160156,90.44232940673828,280.3674621582031,861.67138671875,525.9820556640625
2021-01-18,2481.217041015625,57.39469909667969,1179.4102783203125,3116.43212890625,3014.305419921875,1839.2659912109375,773.7919311523438,2739.121826171875,80.9439468383789,771.7832641601562,2689.519287109375,92.07245635986328,2578.993896484375,823.1091918945312,73.31068420410156,500.40478515625,40.98252487182617,979.1547241210938,894.626953125,814.9054565429688,181.04238891601562,,899.5849609375,2170.608642578125,900.8087158203125,362.6503601074219,656.5518798828125,462.96820068359375,1270.7197265625,1408.2518310546875,552.1920776367188,883.3666381835938,7505.18994140625,1480.5225830078125,976.1332397460938,562.5548095703125,234.65646362304688,683.48876953125,654.2681884765625,,204.04244995117188,515.6560668945312,563.08935546875,5240.51318359375,215.63832092285156,242.3478546142578,87.2122573852539,271.69390869140625,833.5846557617188,506.5807189941406
2021-01-19,2535.717041015625,58.63436508178711,1183.5452880859375,3183.9853515625,3050.747802734375,1879.1494140625,793.7702026367188,2749.132568359375,82.68645477294922,770.8770141601562,2748.825439453125,93.00181579589844,2614.8232421875,825.080078125,74.4105224609375,517.1981811523438,42.05656433105469,986.2870483398438,889.4739379882812,820.636962890625,180.30091857910156,,914.298828125,2199.036376953125,907.665283203125,374.2938232421875,674.1581420898438,486.4410400390625,1302.8668212890625,1427.954833984375,566.5322265625,894.743896484375,7593.31884765625,1496.6220703125,1008.0784912109375,560.5826416015625,242.7630615234375,688.0194091796875,665.9692993164062,,203.42779541015625,528.5196533203125,568.221923828125,5341.80126953125,225.65968322753906,254.8618621826172,88.94979858398438,275.523193359375,890.4118041992188,528.7750854492188
2021-01-20,2585.75927734375,59.413455963134766,1204.0401611328125,3186.56494140625,3095.750732421875,1875.763427734375,803.7591552734375,2747.273193359375,81.5662841796875,786.5703125,2785.13232421875,93.93115997314453,2644.77197265625,837.994873046875,74.97942352294922,542.2427368164062,41.58091735839844,984.6880493164062,913.6264038085938,817.2443237304688,179.31228637695312,,931.6652221679688,2192.3369140625,915.19775390625,379.50018310546875,676.346435546875,488.67755126953125,1315.041015625,1416.702880859375,564.775390625,887.1755981445312,7806.42724609375,1507.847412109375,1010.8138427734375,574.003173828125,243.29385375976562,692.3531494140625,672.940185546875,,210.37815856933594,532.9203491210938,571.9153442382812,5397.26171875,229.21444702148438,270.8738708496094,87.39045715332031,279.16790771484375,891.818603515625,545.383544921875
2021-01-21,2604.070068359375,57.39469909667969,1204.264892578125,3238.4658203125,3063.05078125,1850.071044921875,784.4083862304688,2790.22412109375,79.74077606201172,771.0678100585938,2761.069580078125,91.1762924194336,2555.074462890625,836.3529663085938,71.83157348632812,531.6134643554688,41.089927673339844,979.174072265625,900.4075317382812,818.8621215820312,176.05804443359375,,951.93359375,2203.224365234375,894.0970458984375,372.30584716796875,663.0671997070312,502.052001953125,1304.2459716796875,1400.370849609375,553.5692138671875,868.9225463867188,7741.0615234375,1494.0618896484375,993.6200561523438,572.65625,240.2056121826172,689.9400634765625,673.039794921875,,210.780029296875,534.5646362304688,557.717041015625,5393.71044921875,221.63644409179688,286.34393310546875,86.94493103027344,272.0630187988281,903.2479858398438,535.5582275390625
2021-01-22,2489.317626953125,55.69877243041992,1205.2987060546875,3576.190185546875,3090.41796875,1820.3948974609375,780.113525390625,2834.080810546875,78.03975677490234,761.6709594726562,2869.563232421875,88.42141723632812,2567.775146484375,830.0380249023438,70.35245513916016,520.1104125976562,40.61427688598633,976.2088012695312,879.033203125,813.0059204101562,173.5865020751953,,929.3526611328125,2242.028564453125,862.6633911132812,355.3613586425781,656.9995727539062,487.75543212890625,1295.4957275390625,1370.6981201171875,546.2566528320312,853.3406372070312,7714.3212890625,1468.361572265625,980.8224487304688,562.5548095703125,230.84445190429688,677.0375366210938,641.8201293945312,,210.75636291503906,516.2847290039062,553.3999633789062,5385.29345703125,211.38543701171875,285.11224365234375,86.52166748046875,261.77471923828125,905.063720703125,525.4833984375
2021-01-25,2410.0361328125,56.124908447265625,1191.1407470703125,3645.66796875,3079.377197265625,1786.9346923828125,807.6197509765625,2735.832763671875,77.33444213867188,757.998046875,2954.632568359375,87.5252685546875,2655.742919921875,797.7896118164062,69.29054260253906,508.3161315917969,40.107948303222656,985.0271606445312,871.146728515625,804.9473266601562,171.19732666015625,,880.1100463867188,2232.955810546875,820.0276489257812,362.0350646972656,667.1952514648438,481.492431640625,1294.735107421875,1389.02392578125,556.89306640625,853.637451171875,7649.77099609375,1476.879150390625,1045.054443359375,551.8280029296875,231.9060516357422,670.14306640625,655.6624145507812,,207.20230102539062,520.395263671875,557.141357421875,5223.388671875,220.64442443847656,275.0616149902344,84.73954772949219,259.2372131347656,917.8251342773438,512.6156616210938
2021-01-27,2335.883544921875,53.890926361083984,1169.4771728515625,3625.904541015625,3051.0751953125,1757.358154296875,813.1209106445312,2659.894287109375,75.75788116455078,734.52978515625,2855.66162109375,85.73294067382812,2570.24609375,804.5254516601562,68.03898620605469,503.6567077636719,40.721675872802734,951.4783935546875,893.5963745117188,810.6255493164062,173.54531860351562,,859.2523193359375,2225.231689453125,792.022216796875,356.1659851074219,655.7063598632812,475.2441711425781,1293.35595703125,1338.46142578125,541.1283569335938,872.335693359375,7543.76708984375,1418.635009765625,1037.0439453125,550.9141235351562,223.31690979003906,672.55615234375,629.4717407226562,,211.56195068359375,505.2103271484375,547.5958862304688,5258.853515625,211.4589385986328,263.582275390625,85.69744873046875,254.34681701660156,910.5614013671875,511.5183410644531
2021-01-28,2340.772705078125,53.692928314208984,1147.1842041015625,3616.678466796875,2990.72802734375,1715.6822509765625,812.5419311523438,2668.0458984375,76.0068130493164,729.8074951171875,2888.694091796875,85.10230255126953,2591.99072265625,786.3804931640625,68.75958251953125,503.89935302734375,40.26137924194336,944.2105102539062,879.7053833007812,803.6716918945312,170.20870971679688,,850.886474609375,2140.64453125,775.0740966796875,356.21331787109375,655.7562866210938,471.83551025390625,1279.56494140625,1302.236572265625,535.9525146484375,863.2339477539062,7273.10400390625,1427.8909912109375,1042.7589111328125,543.1696166992188,221.0490264892578,661.6727294921875,667.9112548828125,,204.66705322265625,510.91680908203125,547.6918334960938,5296.654296875,204.1197509765625,262.8924560546875,83.447509765625,260.529052734375,893.5198364257812,510.57073974609375
2021-01-29,2307.842529296875,51.738731384277344,1113.7899169921875,3502.99609375,2911.013916015625,1705.823486328125,797.099853515625,2616.419189453125,73.80792236328125,715.115966796875,2768.50927734375,83.57550811767578,2531.55029296875,769.5829467773438,66.97706604003906,494.774658203125,39.90847396850586,892.0558471679688,861.6021728515625,788.52734375,167.4487762451172,,835.1976928710938,2106.679443359375,817.0822143554688,347.2677307128906,618.2559204101562,464.4101257324219,1269.4356689453125,1320.3253173828125,556.703125,855.2203979492188,6907.125,1398.547607421875,1031.2802734375,538.5518188476562,218.39508056640625,667.72998046875,660.1436767578125,,198.0327911376953,519.3797607421875,531.0950317382812,5183.35009765625,237.23336791992188,258.8525695800781,82.1777572631836,260.2983703613281,870.3170776367188,505.38372802734375
2021-02-01,2346.620361328125,54.76041793823242,1133.4310302734375,3598.22705078125,2937.21142578125,1794.005126953125,778.2798461914062,2710.376708984375,76.33872985839844,758.5704345703125,2840.441650390625,85.63336944580078,2632.614501953125,781.6654663085938,68.9112777709961,526.8568725585938,41.0285530090332,858.22607421875,843.9920043945312,789.8077392578125,177.91172790527344,,859.3883056640625,2092.44189453125,937.3123168945312,360.52044677734375,637.7521362304688,496.196044921875,1378.00390625,1402.222412109375,560.454345703125,865.1630859375,7092.2470703125,1478.5531005859375,1099.6640625,561.9776000976562,232.72634887695312,688.5118408203125,706.4004516601562,,199.73875427246094,583.9877319335938,555.6064453125,5588.98876953125,244.70118713378906,275.5050354003906,84.16036987304688,286.68804931640625,969.9977416992188,535.8573608398438
2021-02-02,2361.815185546875,55.23820877075195,1142.7347412109375,3674.088623046875,2997.183349609375,1853.5562744140625,792.9497680664062,2769.48779296875,78.12271881103516,779.2721557617188,2800.6494140625,87.126953125,2673.78125,803.809814453125,70.4283218383789,534.6710815429688,40.96718215942383,868.759765625,857.8382568359375,794.5499877929688,179.7654266357422,,873.2179565429688,2075.552490234375,942.1891479492188,368.23541259765625,662.2217407226562,507.4371032714844,1445.865234375,1481.7933349609375,578.7831420898438,856.1107788085938,7336.55322265625,1462.6995849609375,1162.528564453125,553.5115966796875,246.43032836914062,670.783203125,711.2303466796875,,202.9847869873047,597.0932006835938,574.9852294921875,5958.140625,251.06668090820312,317.2840576171875,86.52166748046875,307.35693359375,945.5028686523438,562.7899169921875
2021-02-03,2352.228515625,56.228214263916016,1154.780029296875,3704.60791015625,2994.00244140625,1844.4940185546875,819.6355590820312,2780.97607421875,80.44609069824219,794.8701171875,2874.579833984375,91.10989379882812,2689.1513671875,808.23046875,70.80757904052734,543.69873046875,42.68565368652344,901.1359252929688,879.5709228515625,793.4451904296875,178.57081604003906,,875.4171752929688,2077.785888671875,1012.5890502929688,371.92724609375,676.9432373046875,514.48974609375,1453.8067626953125,1495.3240966796875,597.5393676757812,856.9022827148438,7273.775390625,1501.7916259765625,1163.35888671875,558.1294555664062,248.26397705078125,678.8104248046875,730.7488403320312,,205.4252471923828,601.92919921875,584.0990600585938,5910.6103515625,269.1896667480469,326.1522521972656,92.00167083740234,309.9866638183594,951.4644775390625,565.1838989257812
2021-02-04,2302.52197265625,56.469261169433594,1150.015869140625,3693.370849609375,2983.149169921875,1902.4520263671875,805.3516845703125,2825.356689453125,82.18860626220703,826.63818359375,2925.510498046875,95.32521057128906,2699.974365234375,806.3358764648438,74.06919860839844,551.7557373046875,43.25337219238281,904.7020874023438,868.592529296875,789.1744384765625,189.4457244873047,,872.537841796875,2089.650634765625,996.7514038085938,378.93218994140625,666.1010131835938,539.9685668945312,1454.99560546875,1499.4071044921875,599.7235717773438,854.6763305664062,7322.46337890625,1490.41845703125,1161.0631103515625,565.7295532226562,252.70327758789062,670.14306640625,740.8069458007812,,203.7192840576172,607.6839599609375,576.1845092773438,6015.7890625,260.9870910644531,321.3732604980469,91.48931121826172,327.65667724609375,967.8775024414062,588.2261352539062
2021-02-05,2278.50732421875,58.97440719604492,1143.4989013671875,3700.148193359375,2954.61376953125,1974.451171875,818.1397094726562,2795.515380859375,82.56197357177734,825.6842041015625,2915.732666015625,93.49968719482422,2706.84375,796.6529541015625,74.06919860839844,550.3482055664062,43.02321243286133,930.4693603515625,859.8099365234375,791.1041259765625,193.07070922851562,,872.2883911132812,2111.937255859375,989.9432373046875,380.7308349609375,684.8013916015625,543.2741088867188,1442.345947265625,1516.9735107421875,602.8101196289062,854.9730834960938,7182.67578125,1486.3321533203125,1158.7186279296875,570.0106811523438,252.8963165283203,671.2756958007812,716.6078491210938,,201.65794372558594,593.9982299804688,557.4772338867188,6180.5166015625,254.33676147460938,311.27337646484375,92.26898193359375,362.71990966796875,970.0376586914062,593.8619995117188
2021-02-08,2316.949462890625,60.515380859375,1171.769287109375,3705.570068359375,3007.1484375,1949.007568359375,817.705322265625,2831.983154296875,83.2258071899414,885.6906127929688,2971.68017578125,93.96437072753906,2698.59033203125,806.420166015625,75.58622741699219,565.0060424804688,43.627647399902344,941.884765625,880.5567626953125,795.83935546875,192.0408477783203,,884.848388671875,2081.322021484375,999.6002197265625,395.3560791015625,688.2330932617188,539.2672119140625,1475.919921875,1524.2374267578125,602.715087890625,849.927490234375,7259.78271484375,1518.0882568359375,1182.848388671875,574.4359741210938,269.2059631347656,673.7379760742188,733.0890502929688,,206.27822875976562,608.9412231445312,573.0186767578125,6196.1328125,260.7757873535156,331.0297546386719,94.69712829589844,366.3646545410156,999.8555908203125,626.729736328125
2021-02-09,2403.2294921875,60.19255447387695,1173.5672607421875,3633.381103515625,2972.34375,1941.0408935546875,812.3970947265625,2810.29345703125,82.93537902832031,853.8270874023438,2975.463134765625,92.43756103515625,2756.955810546875,801.2418212890625,76.6102294921875,564.9089965820312,42.75973892211914,938.8419189453125,873.880126953125,800.4962158203125,188.66305541992188,,886.9795532226562,2062.338623046875,990.6193237304688,384.75396728515625,674.7051391601562,529.7133178710938,1489.853515625,1530.504150390625,597.3983764648438,879.2114868164062,7310.05224609375,1536.009521484375,1189.83349609375,575.975341796875,268.33740234375,694.273681640625,739.4126586914062,,208.1974334716797,612.5682373046875,574.6015625,6246.9716796875,259.6000061035156,320.28936767578125,93.89518737792969,364.28851318359375,991.9332885742188,628.2757568359375
2021-02-10,2406.82470703125,59.42207336425781,1165.4322509765625,3630.451416015625,3006.3994140625,1943.928955078125,833.2921752929688,2766.102783203125,82.85240173339844,872.0960693359375,3009.04931640625,91.80693054199219,2724.536376953125,807.8514404296875,75.85171508789062,559.9583129882812,43.34867858886719,934.9559936523438,873.700927734375,793.9513549804688,187.4684600830078,,895.2092895507812,2080.25146484375,987.7221069335938,388.824462890625,687.1885986328125,537.1288452148438,1476.9185791015625,1501.92333984375,600.7513427734375,901.61962890625,7304.9248046875,1539.2095947265625,1202.972900390625,577.947509765625,269.6402282714844,708.2103881835938,731.7446899414062,,208.03158569335938,611.4075927734375,566.207275390625,6219.48486328125,262.3556823730469,324.0829772949219,93.76150512695312,361.93560791015625,1020.4991455078125,649.0737915039062
